Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60700.00,69.80,71.20,44.45,46.85,44.45,46.85,2354.00,50055.61,44.88,35595.00,3920.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58400.00,529.90,562.70,385.80,396.70,389.00,396.70,15970.00,328963.38,2536.58,186515.00,9135.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51600.00,-,-,-,6946.45,6946.45,6108.55,-,-,-,420.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,52200.00,-,-,-,6355.15,6355.15,5510.70,-,-,-,595.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58000.00,699.80,764.95,548.50,561.95,552.00,561.95,106548.00,2186085.68,23161.28,1588090.00,305795.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55500.00,2651.70,2651.70,2424.90,2447.45,2445.20,2447.45,152.00,3086.77,134.17,92995.00,-1190.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62400.00,23.00,23.00,17.00,17.50,17.45,17.50,843.00,18417.15,6.03,15785.00,245.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57000.00,1304.00,1443.65,1165.05,1180.80,1173.75,1180.80,14291.00,291388.47,6283.02,848890.00,-129430.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,53900.00,-,-,-,4525.00,4525.00,3825.90,-,-,-,735.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62700.00,18.25,21.55,14.95,15.55,15.75,15.55,163.00,3578.03,0.99,3570.00,-945.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,49200.00,-,-,-,5624.55,-,8501.30,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,59800.00,159.00,160.10,98.80,101.75,98.80,101.75,6061.00,127109.82,253.09,90055.00,13440.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57400.00,1120.00,1142.55,885.80,900.60,888.55,900.60,5176.00,105700.21,1714.37,31220.00,13825.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,54100.00,-,-,-,4419.90,4419.90,3630.45,-,-,-,770.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60100.00,118.95,120.00,75.15,78.30,76.85,78.30,5763.00,121407.68,182.97,68075.00,16275.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58700.00,432.95,439.80,290.00,299.10,292.90,299.10,12902.00,266625.77,1554.18,140420.00,18760.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,59300.00,245.10,256.60,160.50,164.50,162.45,164.50,7100.00,147843.22,482.72,84525.00,2205.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,52500.00,5400.00,5400.00,5400.00,5400.00,5400.00,5211.95,2.00,40.53,3.78,980.00,-70.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60000.00,123.65,132.10,82.45,85.25,83.90,85.25,49325.00,1037539.19,1714.19,1132320.00,27195.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50300.00,-,-,-,7698.85,7696.55,7404.60,-,-,-,140.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,52700.00,-,-,-,5883.95,5884.10,5012.95,-,-,-,665.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57500.00,1040.00,1074.50,823.50,839.25,828.40,839.25,33399.00,682529.82,10374.94,250250.00,77140.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,56800.00,1537.55,1555.00,1313.30,1341.60,1323.05,1341.60,74.00,1506.95,35.83,9100.00,875.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,53100.00,-,-,-,5484.90,5484.90,4615.55,-,-,-,525.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62800.00,20.35,20.35,13.65,14.35,13.65,14.35,236.00,5188.66,1.38,6580.00,-1785.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,52400.00,-,-,-,6157.10,6157.10,5311.50,-,-,-,595.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,49500.00,-,-,-,8725.00,8725.00,8202.20,-,-,-,350.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,59100.00,279.90,308.95,195.60,201.25,200.90,201.25,9251.00,192111.59,754.65,94885.00,7000.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55600.00,2561.05,2561.05,2409.00,2409.00,2409.00,2229.40,4.00,81.31,3.47,2135.00,-70.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,53200.00,-,-,-,5368.20,5368.30,4516.40,-,-,-,805.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,46000.00,11900.00,11900.00,11900.00,11900.00,11900.00,11691.75,1.00,20.27,4.17,245.00,-35.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,52800.00,-,-,-,5777.25,5777.25,4913.50,-,-,-,630.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62900.00,17.10,20.80,12.75,14.25,15.00,14.25,124.00,2730.55,0.69,1750.00,175.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57900.00,820.05,822.25,600.15,613.85,606.00,613.85,35201.00,721755.83,8407.57,198275.00,46760.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58100.00,697.55,709.80,505.55,518.75,507.70,518.75,25759.00,529047.46,5238.19,243110.00,13615.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57100.00,1354.05,1354.05,1094.85,1101.15,1096.00,1101.15,512.00,10437.90,205.58,10290.00,1190.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,53500.00,4501.00,4525.00,4435.00,4440.00,4440.00,4219.55,13.00,263.72,20.30,20475.00,175.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,56100.00,1900.00,1900.00,1900.00,1900.00,1900.00,1808.95,4.00,81.20,2.66,1330.00,-140.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,54600.00,3420.00,3420.00,3420.00,3420.00,3420.00,3147.90,1.00,20.31,1.20,770.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,54700.00,-,-,-,3674.80,3674.80,3052.75,-,-,-,1995.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60400.00,86.15,91.20,56.90,59.50,57.65,59.50,3520.00,74501.29,88.49,54145.00,2625.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,56700.00,1657.10,1657.10,1398.35,1414.90,1400.00,1414.90,43.00,875.39,22.05,8785.00,455.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,63500.00,11.05,14.15,10.55,11.45,11.70,11.45,2665.00,59241.78,12.15,58660.00,-350.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,59900.00,144.05,145.25,90.00,92.90,90.70,92.90,8974.00,188472.13,332.22,63630.00,14665.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,63100.00,15.35,16.80,12.80,13.35,12.90,13.35,72.00,1590.50,0.38,10465.00,735.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50400.00,-,-,-,8145.10,8145.10,7304.90,-,-,-,70.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60300.00,95.40,100.95,62.05,65.05,63.80,65.05,3899.00,82393.90,105.50,57645.00,5355.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55100.00,2940.00,2940.00,2940.00,2940.00,2940.00,2678.50,1.00,20.31,1.02,945.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62300.00,23.40,23.75,16.75,17.80,17.55,17.80,262.00,5714.80,1.89,7560.00,175.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55300.00,2800.00,2800.00,2758.30,2758.30,2758.30,2496.00,2.00,40.66,1.95,1050.00,-70.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,49100.00,-,-,-,5710.35,-,8601.00,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60500.00,86.80,86.80,52.05,54.15,52.05,54.15,20227.00,428743.70,436.98,501690.00,81935.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,52600.00,-,-,-,5970.25,5970.25,5112.45,-,-,-,770.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,64500.00,10.60,11.55,8.50,9.00,8.55,9.00,1881.00,42470.08,6.50,52850.00,5565.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,49600.00,-,-,-,8930.40,8930.40,8102.50,-,-,-,35.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55200.00,3012.70,3012.70,2749.00,2749.00,2749.00,2586.80,2.00,40.66,2.02,770.00,35.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,49900.00,-,-,-,8638.00,8638.00,7803.40,-,-,-,70.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58800.00,401.95,401.95,263.40,272.10,267.05,272.10,12820.00,265283.06,1447.46,194425.00,44590.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,48700.00,-,-,-,6058.00,-,8999.80,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55700.00,2300.00,2300.00,2300.00,2300.00,2300.00,2300.00,3.00,60.90,2.42,1225.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,48500.00,-,-,-,9900.00,9900.00,9199.20,-,-,-,735.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61400.00,39.95,41.30,27.00,29.05,28.45,29.05,716.00,15395.17,8.33,18620.00,-1575.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,56400.00,1800.00,1800.00,1651.00,1713.40,1713.40,1574.20,10.00,203.38,5.98,2870.00,-70.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,54500.00,3641.70,3641.70,3367.75,3412.05,3400.00,3412.05,45.00,912.97,54.59,19040.00,-560.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61300.00,42.90,44.35,28.45,30.55,29.00,30.55,1862.00,39972.30,23.09,15890.00,-6090.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51300.00,-,-,-,6950.00,6950.00,6407.60,-,-,-,385.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60900.00,59.00,59.60,38.70,40.15,39.70,40.15,2280.00,48634.94,36.74,27895.00,5285.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55000.00,3197.70,3215.20,2891.00,2939.55,2928.40,2939.55,396.00,8038.74,415.74,113365.00,-2310.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57300.00,1197.05,1213.10,955.00,967.20,960.00,967.20,1751.00,35736.75,620.45,18060.00,10080.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55900.00,-,-,-,2318.60,2318.60,1973.10,-,-,-,2730.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50700.00,-,-,-,7848.25,7848.25,7005.80,-,-,-,105.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51900.00,-,-,-,6586.50,6586.50,5809.60,-,-,-,595.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50900.00,-,-,-,7571.90,7571.90,6806.40,-,-,-,280.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,64000.00,10.50,12.30,9.05,9.90,9.75,9.90,4057.00,90892.48,15.68,146510.00,-3255.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,54000.00,4107.15,4107.15,3860.00,3873.20,3876.30,3873.20,144.00,2919.80,198.20,64855.00,-525.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61500.00,35.60,36.60,24.95,26.10,24.95,26.10,19012.00,409434.72,201.42,330050.00,67655.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,53700.00,-,-,-,5050.00,5050.00,4022.35,-,-,-,735.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58300.00,599.45,608.50,423.10,435.65,426.90,435.65,19373.00,398656.72,3350.66,239925.00,1400.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,56300.00,1870.05,1870.05,1743.05,1841.55,1841.55,1650.80,10.00,203.30,6.25,2870.00,-105.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61700.00,31.95,32.95,23.25,24.30,23.85,24.30,605.00,13070.81,5.83,9975.00,-1225.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,56600.00,1630.40,1630.40,1488.95,1535.90,1535.90,1426.10,7.00,142.40,3.73,4935.00,-35.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50000.00,7951.05,8010.00,7819.00,7873.55,7844.00,7873.55,45.00,911.80,124.30,96775.00,35.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55400.00,2711.00,2711.00,2558.20,2570.00,2570.00,2570.00,47.00,954.81,43.48,5740.00,-735.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50500.00,7448.00,7448.00,7448.00,7448.00,7448.00,7205.20,1.00,20.28,2.60,1015.00,-35.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51800.00,-,-,-,6800.00,6800.00,5909.25,-,-,-,595.00,-,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,61600.00,-,-,-,208.05,208.05,222.25,-,-,-,35.00,-,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,54500.00,3900.00,3900.00,3840.90,3881.20,3881.20,3698.95,6.00,122.58,8.13,420.00,70.00,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,49900.00,-,-,-,5737.45,-,8079.20,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,57900.00,1399.80,1399.85,1161.20,1164.65,1161.20,1164.65,59.00,1221.01,25.38,3395.00,280.00,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,55200.00,3144.65,3191.75,3144.00,3191.75,3191.75,3112.45,20.00,408.49,22.09,630.00,385.00,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,50400.00,-,-,-,5310.45,-,7585.35,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,62100.00,-,-,-,232.70,-,164.90,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,58800.00,800.65,800.65,727.60,734.45,727.60,734.45,76.00,1583.92,19.84,3045.00,1995.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60800.00,64.60,65.45,40.45,43.70,43.30,43.70,2445.00,52072.42,42.82,28175.00,-3570.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,56200.00,1936.00,1952.25,1808.45,1952.25,1952.25,1729.10,26.00,528.51,17.09,3815.00,-245.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57700.00,899.80,944.00,706.80,721.65,710.50,721.65,53739.00,1100005.28,14746.17,177905.00,112700.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50100.00,-,-,-,8442.05,8442.05,7604.00,-,-,-,35.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62500.00,22.10,22.10,15.55,16.35,16.00,16.35,9917.00,216999.95,65.58,236810.00,9590.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,49000.00,-,-,-,9120.00,9120.00,8700.70,-,-,-,18515.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,65000.00,9.30,9.50,7.00,7.40,7.05,7.40,5396.00,122774.96,15.96,256060.00,32550.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,52300.00,-,-,-,6100.00,6100.00,5411.10,-,-,-,630.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,59400.00,230.10,233.95,145.00,148.85,146.65,148.85,5288.00,110268.09,330.57,70000.00,2345.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,63000.00,15.50,16.75,12.75,13.45,13.00,13.45,13991.00,308576.29,74.74,399735.00,-20300.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,46500.00,-,-,-,11550.00,11550.00,11193.20,-,-,-,35.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,49800.00,-,-,-,8732.35,8732.35,7903.10,-,-,-,35.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,59000.00,271.35,339.00,215.55,222.60,217.40,222.60,54108.00,1122209.86,4879.66,884555.00,-31990.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50600.00,-,-,-,7947.20,7947.20,7105.50,-,-,-,70.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51700.00,-,-,-,6570.00,6570.00,6008.90,-,-,-,560.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,52000.00,6040.00,6040.00,5860.60,5890.30,5860.60,5890.30,16.00,324.48,33.28,53410.00,-350.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50800.00,-,-,-,7749.35,7749.35,6906.10,-,-,-,70.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61100.00,50.00,51.10,34.20,35.55,34.20,35.55,2937.00,62851.32,43.58,93660.00,-3255.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,56900.00,1358.95,1397.70,1240.60,1252.85,1240.60,1252.85,122.00,2484.42,54.79,8645.00,455.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57800.00,825.00,880.00,651.50,666.10,658.65,666.10,45972.00,941903.50,11889.94,220570.00,103740.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,53300.00,-,-,-,5286.55,5286.55,4417.35,-,-,-,490.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,53600.00,-,-,-,5000.00,5000.00,4120.85,-,-,-,700.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58900.00,359.25,371.80,238.25,246.10,241.75,246.10,11395.00,236085.49,1177.57,143605.00,20090.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62000.00,25.75,29.95,19.15,20.05,19.35,20.05,22913.00,497399.14,187.04,653170.00,-15715.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,63400.00,13.95,17.75,9.60,12.00,9.60,12.00,68.00,1509.25,0.33,735.00,175.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,48900.00,-,-,-,5883.25,-,8800.40,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61900.00,30.00,32.15,20.70,21.80,20.70,21.80,1528.00,33117.42,13.30,8155.00,-10395.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,65500.00,8.55,8.75,6.10,6.80,6.35,6.80,7728.00,177185.69,21.29,170660.00,8120.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,59500.00,185.60,232.65,131.70,136.10,132.60,136.10,35455.00,740344.18,1993.81,591010.00,27090.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57600.00,955.05,1006.60,763.65,781.35,768.70,781.35,43245.00,884319.28,12500.08,105385.00,56805.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51500.00,-,-,-,6938.40,6940.80,6208.25,-,-,-,945.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60200.00,108.00,109.85,68.95,71.35,70.50,71.35,6253.00,131937.92,187.21,86345.00,-10290.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61200.00,46.30,47.00,31.90,32.90,33.35,32.90,2740.00,58727.80,37.00,54110.00,700.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51100.00,-,-,-,7441.20,7441.20,6607.00,-,-,-,315.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,50200.00,-,-,-,8343.05,8343.05,7504.30,-,-,-,70.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,59600.00,193.95,196.00,119.45,123.45,122.20,123.45,5995.00,125362.92,307.22,66150.00,12495.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,49300.00,-,-,-,5539.25,-,8401.60,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,54900.00,3140.00,3140.00,3140.00,3140.00,3140.00,2864.30,1.00,20.31,1.09,3115.00,-35.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61600.00,34.45,35.00,24.20,25.50,24.60,25.50,2829.00,61022.43,29.19,25690.00,10465.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,55800.00,2407.65,2407.65,2173.05,2248.25,2248.25,2057.25,17.00,345.29,13.28,1995.00,-105.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,59200.00,269.75,281.10,176.90,182.80,179.15,182.80,8546.00,177716.47,643.35,94080.00,-1575.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51400.00,-,-,-,7145.15,7145.15,6307.95,-,-,-,385.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,63200.00,15.05,17.05,11.90,12.75,11.90,12.75,75.00,1659.38,0.38,4165.00,175.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62600.00,20.50,21.20,15.70,16.25,16.40,16.25,598.00,13106.00,3.82,13650.00,2030.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62100.00,28.45,28.45,18.35,19.50,18.85,19.50,921.00,20025.12,7.18,29050.00,-4200.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51200.00,-,-,-,7341.15,7341.15,6507.30,-,-,-,280.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,54200.00,3825.00,3825.00,3825.00,3825.00,3825.00,3533.15,1.00,20.31,1.34,3850.00,-35.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,51000.00,6940.00,6975.00,6867.20,6893.00,6893.00,6893.00,6.00,121.63,14.53,22085.00,-140.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,48800.00,-,-,-,5970.40,-,8900.10,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,60600.00,76.45,77.30,49.05,50.95,49.05,50.95,1913.00,40614.79,40.06,27230.00,-1505.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58600.00,460.10,477.75,319.00,328.80,322.25,328.80,14652.00,302466.41,1953.89,147910.00,1365.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,48000.00,9900.00,9980.00,9840.00,9840.00,9840.00,9840.00,8.00,162.24,27.84,80360.00,-210.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,52100.00,5875.10,5875.10,5875.10,5875.10,5875.10,5610.30,2.00,40.58,4.11,805.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61000.00,53.05,54.25,35.90,37.70,36.10,37.70,30263.00,646572.06,457.01,604205.00,9380.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,63300.00,13.65,17.80,10.80,11.95,12.10,11.95,55.00,1218.78,0.26,1645.00,-385.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,62200.00,24.05,25.00,18.45,19.20,18.70,19.20,694.00,15113.57,5.19,18760.00,1225.00,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,51700.00,-,-,-,4263.20,-,6309.45,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,51400.00,-,-,-,4495.95,-,6602.35,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,55600.00,2903.75,2903.75,2903.75,2903.75,2903.75,2796.15,1.00,20.48,1.02,280.00,-35.00,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,57500.00,1600.20,1618.00,1410.00,1421.25,1449.50,1421.25,551.00,11373.88,285.00,22015.00,2940.00,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,54600.00,3794.85,3795.75,3794.85,3795.75,3795.75,3612.85,2.00,40.88,2.66,140.00,-70.00,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,56600.00,2086.55,2089.25,2086.55,2089.25,2089.25,2076.80,4.00,82.16,2.92,490.00,-,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,52200.00,-,-,-,3890.40,-,5824.55,-,-,-,-,-,57554.25
BANKNIFTY,06-Nov-2025,30-Dec-2025,CE,59200.00,588.00,642.15,571.95,575.10,571.95,575.10,28.00,586.03,5.87,980.00,700.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,54800.00,3114.30,3114.30,3114.30,3114.30,3114.30,2958.20,1.00,20.27,1.09,2135.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,66000.00,8.30,8.30,4.95,5.65,5.10,5.65,4025.00,92986.56,9.06,128835.00,2905.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58200.00,600.00,659.20,463.75,478.15,467.90,478.15,32351.00,665081.69,6091.82,353360.00,1715.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,57200.00,1267.90,1283.00,1021.15,1034.35,1024.90,1034.35,2264.00,46195.74,870.46,20545.00,7490.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,58500.00,494.75,519.15,351.25,362.50,354.90,362.50,57762.00,1190994.36,8317.41,1065085.00,85540.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,53800.00,-,-,-,4400.00,4400.00,3924.00,-,-,-,1505.00,-,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,61800.00,30.25,31.55,22.00,22.60,22.50,22.60,6745.00,145956.36,62.01,24570.00,6440.00,57554.25
BANKNIFTY,06-Nov-2025,25-Nov-2025,CE,54400.00,-,-,-,4141.75,4141.75,3339.70,-,-,-,4865.00,-,57554.25
